account, text, date
"RainerWinklerDO", "@LPGamesCOM @YouTube Weißte du so ein kleiner Hosenscheißer wie du wollte vielleicht genauer überlegen wie ehr andere anschreibt.
Insbesondere dann wen er selbst keinerlei Ahnung hat.", "1511705280"
"RainerWinklerDO", "? LIVE auf @YouNow - https://www.younow.com/DrachenLordRW/173112777/12681330/9ca121qh/b/November-26,-2017", "1511712960"
"RainerWinklerDO", "LP The Legend of Zelda Twilight Princess HD Part 37 Unfasbar aber Wahr: https://t.co/AepLwTRhOi via @YouTube", "1511791200"
"RainerWinklerDO", "LP The Legend of Zelda Twilight Princess HD Part 38 Zeit Schrein: https://t.co/fcyFrROAdH via @YouTube", "1511877600"
"RainerWinklerDO", "für die user auf dem TS die nen rang haben.
Im moment hatten wir ein paar Änderungen und daher leider probleme mit dem rang. solltet ihr  also keinen mehr  haben keine sorge er wird wieder  nachgetragen.", "1511880000"
"RainerWinklerDO", "darüber hinaus für die die noch nichts vom ts wissen hier die ID
62.104.20.175:10075
oder
https://t.co/NynjIGdDpW

ohne rang könnt ihr euch immer ja noch eigene Temporere räume machen.
Viel Spaß", "1511880060"
"RainerWinklerDO", "https://t.co/XhIGTXhB4p
Hätte nie gedacht das ich eine solch geile version hören würde 
Drachenzähmen läst grüsen", "1511914740"
"RainerWinklerDO", "? LIVE auf @YouNow - https://www.younow.com/DrachenLordRW/173215671/12681330/c3f85bpe/b/November-28,-2017", "1511915100"
"RainerWinklerDO", "Minecraft Meddlcraft 2 Farmen: https://t.co/VdsMBL5rXF via @YouTube", "1511950140"
"RainerWinklerDO", "? LIVE auf @YouNow - https://www.younow.com/DrachenLordRW/173232950/12681330/8d4edcly/b/November-29,-2017", "1511961840"
"RainerWinklerDO", "LP The Legend of Zelda Twilight Princess HD Part 39 Lustigster Boss Ever: https://t.co/Hyz2swvbNm via @YouTube", "1511964300"
"RainerWinklerDO", "? LIVE auf @YouNow - https://www.younow.com/DrachenLordRW/173264845/12681330/d626c8wd/b/November-29,-2017", "1512017040"
"RainerWinklerDO", "LP The Legend of Zelda Twilight Princess HD Part 40 Die Suche: https://t.co/odLbnUj9vp via @YouTube", "1512036000"
"RainerWinklerDO", "Wie im stream erwähr hier meine abstimmung für euch
https://t.co/4ZoW17gOGH", "1512038700"
"RainerWinklerDO", "PS zur abstimmung das Windwaker ist eine HD version", "1512038880"
"RainerWinklerDO", "@FluechtlingOcto GTA soll besser sein als Zelda? in welchem universum lebstu du bitte?
Wen ich hirnloses rumgeballer und 3 klassige story will wende ich mich an dich ok?", "1512039060"
"RainerWinklerDO", "Minecraft Meddlcraft 2 Das Haus: https://t.co/Pdo57FckSu via @YouTube", "1512042000"
"RainerWinklerDO", "LP The Legend of Zelda Twilight Princess HD Part 41 Errinerungen: https://t.co/h9uYAyl3m7 via @YouTube", "1512122400"
"RainerWinklerDO", "Minecraft Meddlcraft 3 Wasbrauchen wiralle: https://t.co/AyhqgsPNXG via @YouTube", "1512131400"
"RainerWinklerDO", "LP The Legend of Zelda Twilight Princess HD Part 42 Errinerungen Zurück: https://t.co/K0X7B4kxtx via @YouTube", "1512208800"
"RainerWinklerDO", "Minecraft Meddlcraft 4 was noch: https://t.co/GvbBI5Cm7K via @YouTube", "1512218520"
"RainerWinklerDO", "LP The Legend of Zelda Twilight Princess HD Part 43 Die Startuen: https://t.co/Urb2DpXEww via @YouTube", "1512295200"
"RainerWinklerDO", "Minecraft Meddlcraft 5 Unerwarteter Besuch: https://t.co/gt06nsUgsl via @YouTube", "1512304200"
"RainerWinklerDO", "Kaum hab ich ne switch un sitz schon mit dem blöden ding auf dem klo WTF https://t.co/AhmjVoVXWA", "1512323040"
"RainerWinklerDO", "? LIVE auf @YouNow - https://www.younow.com/DrachenLordRW/173427539/12681330/51172efe/b/December-3,-2017", "1512326460"
"RainerWinklerDO", "Da die Younow app gerade nicht will wie ich leider ende des streams. Weiter geht's heute Abend nach dem Essen oder morgen wenn es mir zu schlecht geht nachher zum Ende hin noch ein Bild genießt euren Abend", "1512327000"
"RainerWinklerDO", "Schönen abend euch allen https://t.co/R679EbFe2w", "1512327060"
"RainerWinklerDO", "oh man ey wieder nur am zocken wünsch euch einen schönen guten morgen ich geh erstmal pennen. hoffe euer montag ist cool
nicht wie früher meiner :(
Bis zum stream leute haut rein", "1512355560"
"RainerWinklerDO", "LP The Legend of Zelda Twilight Princess HD Part 44 Auf nach Kumula: https://t.co/mmgTTbdQUi via @YouTube", "1512381600"
"RainerWinklerDO", "in etwa 5 minuten bin ich Life wer will kann ja mal reinschauen
https://t.co/VcPjQLeKsS", "1512395220"
"RainerWinklerDO", "@Taddl Probleme passieren eben kann man nix machen.
Wird schon :)", "1512395400"
"RainerWinklerDO", "? LIVE auf @YouNow - https://www.younow.com/DrachenLordRW/173460061/12681330/e30101s2/b/December-4,-2017", "1512395520"
"RainerWinklerDO", "LP The Legend of Zelda Twilight Princess HD Part 45 Der Tempel von Kumula: https://t.co/9hkpoyEnfZ via @YouTube", "1512473400"
"RainerWinklerDO", "LP The Legend of Zelda Twilight Princess HD Part 46 fast geschaft: https://t.co/AUJtEGrq4e via @YouTube", "1512559800"
"RainerWinklerDO", "LP The Legend of Zelda Twilight Princess HD Part 47 Fliegender Feuerdrache Argorock: https://t.co/hhUe3IALRY via @YouTube", "1512637200"
"RainerWinklerDO", "Schönen guten tag zusammen", "1512643320"
"RainerWinklerDO", "? LIVE auf @YouNow - https://www.younow.com/DrachenLordRW/173579981/12681330/14d96f08/b/December-7,-2017", "1512651540"
"RainerWinklerDO", "? LIVE auf @YouNow - https://www.younow.com/DrachenLordRW/173632924/12681330/da77792f/b/December-8,-2017", "1512760380"
"RainerWinklerDO", "soll ich meine haare wachsen lassen?", "1512763440"
"RainerWinklerDO", "Ich habe mal eine erweiterung und ein neues Program benutzt ihr könnt ja selbst entscheiden ob die qualli... https://t.co/oRms0QCfz7", "1512845700"
"RainerWinklerDO", "The Legend of Zelda Breath of the Wild DLC 2 Part 107: https://t.co/dC2kn0ewBa via @YouTube", "1512865800"
"RainerWinklerDO", "Leute ich habe nur einen TS also für alle die an die lüge mit einem zweiten DrachenTS glauben sind einer lüge auf dem leim gegangen die von den Hatern ist Orginal TS ist dieser Hier: 62.104.20.175:10075", "1512865920"
"RainerWinklerDO", "The Legend of Zelda Breath of the Wild DLC 2 Part 108: https://t.co/3Ncxwe3DEe via @YouTube", "1512931320"
"RainerWinklerDO", "Was war das? https://t.co/mDl6THfK43", "1512996060"
"RainerWinklerDO", "Und sowas will mich haten? Oh man kommt doch erstmal selber klar leute https://t.co/ow4qSl3UNr", "1512997560"
"RainerWinklerDO", "@LPGamesCOM passt doch", "1512998340"
"RainerWinklerDO", "@Julien_Bam 0_O", "1513009500"
"RainerWinklerDO", "@iBlali WELCOME toMy World", "1513009920"
"RainerWinklerDO", "RT @iBlali: Wie soll ich jemals 1 Date kriegen wenn auf Tinder alle glauben ich sei fake??? ???", "1513009920"
"RainerWinklerDO", "Gut leute in etwa 10 Minuten gibt es einen Stream :)", "1513009980"
"RainerWinklerDO", "@iBlali Logo Bro", "1513010160"
"RainerWinklerDO", "? LIVE auf @YouNow - https://www.younow.com/DrachenLordRW/173768430/12681330/9e8685h9/b/December-11,-2017", "1513010580"
"RainerWinklerDO", "The Legend of Zelda Breath of the Wild DLC 2 Part 109: https://t.co/sLbTyiKdiv via @YouTube", "1513010760"
"RainerWinklerDO", "Ich mag Bananen @iBlali https://t.co/hrLYLqV4H6", "1513020780"
"RainerWinklerDO", "@iBlali @impUbermensch Ja warum den stress geben davon abgesehen bin ich ja vergeben", "1513020900"
"RainerWinklerDO", "@impUbermensch @iBlali hat eigendlich keinen bestimmten grund wollte nur ungehindert lesen was du geschrieben hattwest", "1513021920"
"RainerWinklerDO", "@LPGamesCOM du beleidigst mich perma und sagst sowas wie sollte für 2 tage reichen was jah wohl nichts anderes als beleidigendgemeint ist und ich banne dich grundlos oder beleidige dich ?fass dir mal an deine nase als mir was unter zu schieben", "1513034040"
"RainerWinklerDO", "KochVlog die zweite: https://t.co/6rZvC8fUPN über @YouTube", "1513035780"
"RainerWinklerDO", "Naja er hat auch schlechte tage weiß ich aus eigener erfahrung und aus real https://t.co/xkeYHEAtO0", "1513075320"
"RainerWinklerDO", "The Legend of Zelda Breath of the Wild DLC 2 Part 110: https://t.co/0ckJoukEry via @YouTube", "1513090560"
"RainerWinklerDO", "um etwa 20 uhr gehts auf twitch los
https://t.co/9lIBTo86VK", "1513103040"
"RainerWinklerDO", "ok könnte sich auch etwa 15-30 minuten verzögern habe gerade probleme mit dem program", "1513104060"
"RainerWinklerDO", "The Legend of Zelda Breath of the Wild DLC 2 Part 111: https://t.co/RSyLRUhqfT via @YouTube", "1513170780"
"RainerWinklerDO", "Um etwa  18:30", "1513185420"
"RainerWinklerDO", "Um etwa 18:30 Streame ich auf YouNow wollte ich schreiben XP", "1513185480"
"RainerWinklerDO", "Chill-Stream https://www.younow.com/DrachenLordRW/173849163/12681330/04858bju/b/December-13,-2017", "1513185960"
"RainerWinklerDO", "The Legend of Zelda Breath of the Wild DLC 2 Part 112: https://t.co/TRHgL7NRX2 via @YouTube", "1513256580"
"RainerWinklerDO", "So die vorbereitungen gehen voran https://t.co/f6VBFheZmH", "1513259880"
"RainerWinklerDO", "Weihnachten kann kommen https://t.co/pAHxnwSe55", "1513262580"
"RainerWinklerDO", "Weihnachten https://t.co/en00jPxEec", "1513265940"
"RainerWinklerDO", "Kennst du schon „Rock 1“ von Drache Offiziell auf #SoundCloud? #np https://t.co/fA1ZmT8Nzn", "1513287480"
"RainerWinklerDO", "Kennst du schon „#Lustlord1510 Intro Song.MP3“ von Drache Offiziell auf #SoundCloud? #np https://t.co/jp49LsZ8mL", "1513288020"
"RainerWinklerDO", "Hip Hop mein erster Testversuch: https://t.co/XHWUP2hJIn über @YouTube", "1513288260"
"RainerWinklerDO", "Kennst du schon „Instromental Idee.MP3“ von Drache Offiziell auf #SoundCloud? #np https://t.co/3gmxyoJXQB", "1513288680"
"RainerWinklerDO", "Kennst du schon „Reaggea Test“ von Drache Offiziell auf #SoundCloud? #np https://t.co/mk375KYTNF", "1513290960"
"RainerWinklerDO", "@HaiderZahn @Vivian_Veganer nein eigendlich nicht wobei ich mich frage wo das alte ding ausgegraben wurde", "1513333380"
"RainerWinklerDO", "@Vivian_Veganer das ist zwar absoluter bulschit was da steht aber trozdem danke das du die nie angezweifelte aussage das ich keine freunde habe wiederlegt hast das ist nehmlich weit mehr als einer.", "1513333440"
"RainerWinklerDO", "@iBlali Tja die Rändermaschinen müssen eben bei YTern laufen was?", "1513333620"
"RainerWinklerDO", "Heute um 19 uhr gibt es wieder einen twich stream gespielt wird Marvins Mittens ein wenig winter und weihnachtsstimmung.
https://t.co/9lIBTo86VK", "1513346640"
"RainerWinklerDO", "Vor dem Twitch stream heute um 19 uhr gibt es einen YouNow stream
im weihnachtsstiel. wie gestern auch bekommen meine YN abonenten unbegrenzt lieder wünsche so lange es sich um weihnachts titel handelt
https://t.co/dDbMaOszWz", "1513346820"
"RainerWinklerDO", "Da stöbert man nach weihnachts Sachen und ich finde das seit jahren https://www.instagram.com/p/BcuoAGYBAwX/", "1513352940"
"RainerWinklerDO", "Younow verspätet sich etwas wegen einen Upload Twitch geht aber pünktlich los keine angst", "1513357140"
"RainerWinklerDO", "Lets Info Heute Live stream auf Twitch 19 Uhr: https://t.co/iVeaDQf3EK via @YouTube", "1513357860"
"RainerWinklerDO", "The Legend of Zelda Breath of the Wild DLC 2 Part 113: https://t.co/T1LPDeqdXF via @YouTube", "1513357860"
"RainerWinklerDO", "? LIVE auf @YouNow - https://www.younow.com/DrachenLordRW/173929498/12681330/dcae63g6/b/December-15,-2017", "1513357920"
"RainerWinklerDO", "@TANZVERBOTcf Gebe zu habe mich etwas hinreisen lassen erstmal sorry dafür. 
allerdings wurde mir das auch von einer dritten persohn gesagt die ich hir nicht öffentlich posten will habe dir PN geschrieben. Können wir ja privat oder öffentlich machen wie du willst.", "1513377960"
"RainerWinklerDO", "@iBlali @TANZVERBOTcf Währ ich auch lieber mit dir und allen anderen. zugegeben habe viele fehler gemacht aber auch offt weil ich mir alleine kaum noch zu helfen weis ich alleine gegen etwa 59k User wovon minimum 49k hater sind. wie soll man das hin bekommen? zeiten ändern dich und mich", "1513378080"
"RainerWinklerDO", "@TANZVERBOTcf @ReinerWinklerDO einen was ?", "1513378080"
"RainerWinklerDO", "@TANZVERBOTcf 
Sorry für das heute war etwas übereifrig heute wollte dich nicht blöd hinstellen hoffe du weißt das.
Glückwunsch zu deinem Song und viel Spaß dir noch BYE", "1513378620"
"RainerWinklerDO", "Ich werde mir dieses WE mal frei nehmen heißt im Klartext keine Videos keine streams und keine LPs sorry aber hab etwas viel um die Ohren.", "1513423920"
"RainerWinklerDO", "Leute scheißt euch mal nicht ein meine fresse.
Mir ist egal ob ihr meine sachen nicht als arbeit seht oder nicht.
Ich wollte euch lediglich mitteile das über das WE keine videos und streams kommen weil ich sowas wie letztes jahr  an weihnachten #Rip Drache vermeiden will #Ruhe", "1513441980"
"RainerWinklerDO", "Dazu Kartoffeln wer sagt ich ernähre mich ungesund?
Fleisch ubd verschiedene gemüse sorten… https://www.instagram.com/p/BcxVH-ZhhnD/", "1513443720"
"RainerWinklerDO", "Nachtisch https://t.co/bzuVwhmBrH", "1513444260"
"RainerWinklerDO", "Gut wieder zuhause heute gibt es einen stream für Dungeons 2 auf Twich 
Es geht um 14 uhr los.wer lust hat kann mal reinschauen.", "1513510020"
"RainerWinklerDO", "falls ihr mir noch nicht auf twich folg hier der Link zu meinem Kanal
https://t.co/9lIBTo86VK", "1513510020"
"RainerWinklerDO", "@_Kinshasa_ Ich dachte ich würde es nicht ganz schaffen bin aber früher heim gekommen.", "1513510140"
"RainerWinklerDO", "@NedFlanders75 nun privat ist  eben privat bin aber schleer wieder  zuhause als gedacht also yolo freu dich lieber anstat  hier ne welle zu schieben", "1513510200"
"RainerWinklerDO", "@BIaumeise Oh man check eshalt  mal du lappen. aus MEINEM haus kann mich niemand rauswerfen. egal wie oft  ihr lügner es noch behauptet es ist mein haus ind niemandens sonst", "1513510320"
"RainerWinklerDO", "@LpGamesCom2 Weißt du was? hofentlich beabsichtigst du nicht mehr mit deinem kanal zu erreichen den leuten dauerhaft zu ärgern die größer und mehr einflus haben als du selbst ist alles andere als ratsam glaub mir.", "1513510380"
"RainerWinklerDO", "@RainerGutmensch Weißt du was? Stopf es mir halt  einfach mal!?
ach ja kannst du ja nicht genau wie alle anderen. wie währe es also wen ihr mal aufhört zumzumeckern und ein stück rückt ich mus da arbeiten.", "1513510440"
"RainerWinklerDO", "@BIaumeise Ich muss niemanden auszahlen und wie währe es mal wen du deine Dicke Knollen Troll Nase in deine Angelegenheiten steckst als in meine das geht dich nämlich mit  Abstand am wenigsten auf dieser Welt an. weißt is interessant zu sehen wie du schlimmer bist als ihr mich Darstellt", "1513510680"
"RainerWinklerDO", "Wisst ihr!? ihr jammert immer rum das ich ja so scheiße bin Langweilig und alles! Aber ich poste  etwas und nicht  mal 2 Sec später habe ich etwa 50 Antworten bei dem jeder seinen Senf dazu geben muss. Außerdem meist dann auch immer noch irgend welche lügen und Gerüchte. Naja", "1513510800"
"RainerWinklerDO", "Ich würde übrigens die Hater bitten aufzuhören mich Lügenlord zu nennen wen sie selbst ständig die größten lügen erzählen wie z.b.
Das ich Weihnachten im Knast sein würde. Oder das MEIN haus durch Erbe meiner mutter oder Schwester gehört. Ihr wisst doch nicht das geringste.", "1513510920"
"RainerWinklerDO", "@BIaumeise Dein Schnabel hat auch in meinen Angelegenheiten nichts zu suchen. Und egal wie oft du glaubst das du recht hast macht es die Tatsache nicht ungeschehen das du lügen glaubst und selbst weiter verbreitest. du weißt und ich danke allen göttern dafür Garnichts über mein Privat Leben", "1513510980"
"RainerWinklerDO", "@BIaumeise PS: ich werde dir jetzt mit Sicherheit nicht erzählen ob oder Das ich jemanden ausbezahlt habe. Es geht dich auch nichts an. Ich habe auch nie gesagt das ich jemanden ausgezahlt habe genauso wenig habe ich es nicht habe. das ist eine Private Sache und geht dich nichts an.", "1513511100"
"RainerWinklerDO", "@_Kinshasa_ dann muss dein leben ja noch erbärmlicher sein als meines wen du dir mit mir die zeit vertreibst oder bist du einfach so ein schlechter mensch das du dich an dem vermeintlichen Unglück andere weidest? nichts davon ist gut. bist doch angeblich so viel besser als ich. Benim dich so", "1513511220"
"RainerWinklerDO", "Ups https://t.co/Bh57fsCnY9", "1513526400"
"RainerWinklerDO", "YOUTUBE KILLT MEINEN KANAL... das kann ja noch spannend werden... https://t.co/EwH6cX9i0M via @YouTube", "1513533120"
"RainerWinklerDO", "Leute heute mache ich nur einen YN stream also nicht auf Twich.
Denke aber Morgen geht es weiter. werde mal schauen ob ich regelmäsiger auf Twich streamen kann :) wen ihr euch das schon immer  wünscht", "1513605240"
"RainerWinklerDO", "Neues video kommt https://t.co/Cz5wjQeySJ", "1513612200"
"RainerWinklerDO", "Heute um etwa 22 uhr kommt ein neues video auf DO", "1513623180"
"RainerWinklerDO", "Kleines Staitmand: https://t.co/CDxFl8P3Cn über @YouTube", "1513629000"
"RainerWinklerDO", "#Privatleben
Wer mein Video gesehen hat :) und positiv bewertet /:]", "1513629180"
"RainerWinklerDO", "@SilentseekerXx dann hast du mein mitleid den dan bist du ein schlechter mensch und bist dir darüber nicht im klaren.", "1513629480"
"RainerWinklerDO", "Reaktion auf lügenlord song 29,2,2016: https://t.co/2RV0LhAmPZ über @YouTube", "1513653480"
"RainerWinklerDO", "The Legend of Zelda Breath of the Wild DLC 2 Part 114: https://t.co/OFYalzOn6r via @YouTube", "1513688400"
"RainerWinklerDO", "Dieser Monment wen m,an feststelt das leute nach etwa 2 jahren immer noch lösch dich schreiben XD", "1513694820"
"RainerWinklerDO", "Ja irgendwie ist das komisch. ich meie mich hält keiner für Perfekt was super ist. Aber ich finde es immer noch nach jahren seltsam wen leute mich erkennen und Photos machen wollen. dran gewönt bin ich aber schon krass manchmal. https://t.co/fD7FSod7iA", "1513695000"
"RainerWinklerDO", "Handschuhe sind an kann losgehen XD
#Einmischung https://t.co/PJNaOYgUsP", "1513695120"
"RainerWinklerDO", "@darkviktory @Kostaaas bin gespant :)", "1513695300"
"RainerWinklerDO", "Bin gerade am Kommentare lesen unter meinen neusten Videos und was zur Hölle was für ein jammer verein die Haider sind nur am jammern", "1513695360"
"RainerWinklerDO", "@RickBigD_ Wegen euch weicheiern? träum weiter. oder besser ich gebe dir die antwort auf die Träume.", "1513695720"
"RainerWinklerDO", "kleine sache für die kommentare.
Versucht bitte nicht immer kommentare zu oft zu wiederholen das macht es etwas lächerlich wen man sie liest und 6 bis 60 mal das selbe liest da kann man immer nur überfliegen", "1513696320"
"RainerWinklerDO", "@katzenfett ich werde mir mühe geben du Querulant", "1513696380"
"RainerWinklerDO", "Werde am Freitag wieder mal #FragDrache machen wen ihr also fragen habt immer her damit und bitte etwas kreativer als sonst nicht immer das übliche darauf kann ich keine antworten geben wen ich es schon 100 mal beantwortet habe. PS: das letzte war im stream also das #FragDrache", "1513696440"
"RainerWinklerDO", "? LIVE auf @YouNow - https://www.younow.com/DrachenLordRW/174103705/12681330/8249e2re/b/December-19,-2017", "1513697160"
"RainerWinklerDO", "Einen wunderschönen morgen leute", "1513761420"
"RainerWinklerDO", "The Legend of Zelda Breath of the Wild DLC 2 Part 115: https://t.co/NNc9PNEymh via @YouTube", "1513776600"
"RainerWinklerDO", "Die Welt durch einen schleier zu sehen...
Es ist wie eine neue welt wen man sieht was wirklich Ist https://t.co/sN2JPNUN94", "1513860360"
"RainerWinklerDO", "noch ein letztes Weihnachts Geschenk vorbereiten :)
Heute gibt es einen stream auf Twich mit ori and the Blind Forest", "1513866000"
"RainerWinklerDO", "Glückwunsch https://t.co/WDbGwQ1BD3", "1513867740"
"RainerWinklerDO", "https://t.co/9lIBTo86VK
Also um 17 Uhr gehts los habe jetzt auch eine Community  gegründet", "1513870200"
"RainerWinklerDO", "Gut Leue jetzt gehts los 
https://t.co/9lIBTo86VK
Gespielt wird Ori and the Blind Forest", "1513871580"
"RainerWinklerDO", "Um 14 uhr geht es weiter mit Ori auf Twich", "1513944900"
"RainerWinklerDO", "? LIVE auf @YouNow - https://www.younow.com/DrachenLordRW/174286177/12681330/af4f1d1g/b/December-23,-2017", "1514049420"
"RainerWinklerDO", "Frohe weihnachten euch allen.", "1514127000"
"RainerWinklerDO", "Ich habe schlechte nachrichten.
da meine hals schmerzen schlimmer geworden sind über nacht 
werde ich zum schutz meiner stimme heute nicht streamen sorry leute hoffe es klapt aber morgen", "1514127060"
"RainerWinklerDO", "Danke schatz du bist die beste <3 https://www.instagram.com/p/BdGL336BPk9/", "1514143500"
"RainerWinklerDO", "https://t.co/mDOBn6Yx92

Nicht gerade aktuell was? XD", "1514209440"
"RainerWinklerDO", "@exilkeksi Nur weil du nicht dazu in der Lage bist ist das noch lange nicht das andere ist nicht können aber das kennt man ja erst klugscheißen wollen und selber nichts auf dem Kasten haben", "1514209980"
"RainerWinklerDO", "@shakekshapira @exilkeksi Nicht nötig ich kann wahrscheinlich besser lesen als die meisten haiter", "1514210040"
"RainerWinklerDO", "@drouuul_223 @Reaktorofen67 Ich glaube du brauchst als letztes jemanden beleidigen so wenig Reallife wie du hast tust du mir echt leid davon abgesehen wie kommst du auf Steffi 0815 komm erstmal selber klar bevor du andere beleidigt", "1514210520"
"RainerWinklerDO", "Das mag schon sein das solltest du mal zeigen dann komischerweise lest ihr meistens Sachen die ich schreibe so wie es nicht da steht zieht Schlüssel aus Sachen die ich sage die ich aber nicht so gesagt habe und sprecht über Sachen von denen ihr nie etwas wissen könnt", "1514210640"
"RainerWinklerDO", "Ich hör lieber auf zu schreiben sonst brennt dein Hirn noch durch zu viele Fremdwörter vermutlich", "1514210640"
"RainerWinklerDO", "Wie dem auch sei ich wünsche auch meinen hatern frohe Weihnachten sag euch wenigstens eine frohe Weihnachten gewunschen ihr Luschen", "1514210820"
"RainerWinklerDO", "? LIVE auf @YouNow - https://www.younow.com/DrachenLordRW/174370423/12681330/a899b6zn/b/December-25,-2017", "1514211000"
"RainerWinklerDO", "@DarkwingDeath @FilmElf_yt ich zittere vor angst du Waschlappen mach keine Drohungen die du nicht einhalten kannst du noop", "1514214720"
"RainerWinklerDO", "@FilmElf_yt @DarkwingDeath weist du nicht felm elf wen ich so wenig ahnung vom leben hätte wie du oder die anderen waschlappen dann würde ich mich einsargen lassen", "1514214900"
"RainerWinklerDO", "@norrthkorea was haben die wahlen mit mir zu tun? wusste nicht das ich politisch aktivebin", "1514424000"
"RainerWinklerDO", "ja Lieblings Beschäftigung
Musik hören
und ..... Kommentare lesen", "1514424060"
"RainerWinklerDO", "Duschen fällt aus https://t.co/4t1CccJfxf", "1514499660"
"RainerWinklerDO", "Ja ja https://t.co/bRDAz8tWMH", "1514510700"
"RainerWinklerDO", "RT @TANZVERBOTcf: Mich nervt diese Missgunst gegenüber YouTubern. Verfolgt eure Träume, dann seid ihr auch nicht mehr unzufrieden!", "1514550900"
"RainerWinklerDO", "Heute um etwa 14:30 geht ein Twich stream los mit https://t.co/9lIBTo86VK
Darksiders 2 Das spiel kenne ich nur bis zu einem bestimmten punkt
ist also teilweise blind", "1514551260"
"RainerWinklerDO", "Abschluss 2017 geht es 2018 weiter?: https://www.youtube.com/watch?v=el2HKYqjx54&feature=youtu.be&a über @YouTube", "1514596260"
"RainerWinklerDO", "? LIVE auf @YouNow - https://www.younow.com/DrachenLordRW/174626860/12681330/38095bde/b/December-30,-2017", "1514643360"
"RainerWinklerDO", "Metzal Leute ich wünsche euch einen guten rutsch ins neue jahr heute und morgen entscheidet sich alles . wie und ob es weiter geht,.", "1514721180"
"RainerWinklerDO", "? LIVE auf @YouNow - https://www.younow.com/DrachenLordRW/174697826/12681330/99e6336c/b/December-31,-2017", "1514748540"
"RainerWinklerDO", "2018: https://www.youtube.com/watch?v=t_nbqGRSv2w&feature=youtu.be&a via @YouTube", "1514757900"
"RainerWinklerDO", "Wünsche euch einen guten rutsch ist ja jetzt fast soweit", "1514759640"
"RainerWinklerDO", "gesundes neues 2018", "1514764500"
"RainerWinklerDO", "Um 16 uhr gehts weiter  mit Darksider 2 aut Twich wer also lust hat kann mit machen.
https://t.co/9lIBTo86VK
Würde mich freuen wen ihr rein schaut ?", "1514815380"
"RainerWinklerDO", "? LIVE auf @YouNow - https://www.younow.com/DrachenLordRW/174888118/12681330/866e6b3e/b/January-4,-2018", "1515076500"
"RainerWinklerDO", "? LIVE auf @YouNow - https://www.younow.com/DrachenLordRW/174996865/12681330/97259f8c/b/January-6,-2018", "1515256020"
"RainerWinklerDO", "? LIVE auf @YouNow - https://www.younow.com/DrachenLordRW/174997994/12681330/83771f7e/b/January-6,-2018", "1515257640"
"RainerWinklerDO", "? LIVE auf @YouNow - https://www.younow.com/DrachenLordRW/175050853/12681330/92301d5w/b/January-7,-2018", "1515338040"
"RainerWinklerDO", "Hart wie stahl https://t.co/s3veztzbrY", "1515425640"
"RainerWinklerDO", "? LIVE auf @YouNow - https://www.younow.com/DrachenLordRW/175101714/12681330/5e3caca2/b/January-8,-2018", "1515434580"
"RainerWinklerDO", "? LIVE auf @YouNow - https://www.younow.com/DrachenLordRW/175102413/12681330/a652661f/b/January-8,-2018", "1515435300"
"RainerWinklerDO", "? LIVE auf @YouNow - https://www.younow.com/DrachenLordRW/175102577/12681330/b833180n/b/January-8,-2018", "1515435480"
"RainerWinklerDO", "? LIVE auf @YouNow - https://www.younow.com/DrachenLordRW/175116323/12681330/106190so/b/January-8,-2018", "1515453780"
"RainerWinklerDO", "Da seht ihr mal wie schnell ich bin XD
https://giphy.com/gifs/l49JSXKvywRVuaJYk", "1515526080"
"RainerWinklerDO", "? LIVE auf @YouNow - https://www.younow.com/DrachenLordRW/175182876/12681330/6ab51ap7/b/January-10,-2018", "1515598920"
"RainerWinklerDO", "Ich bin ein rießen Fan von dir, könntest du mir bitte antworten!!! — ne sorry https://t.co/Kp40sWvebx", "1515612000"
"RainerWinklerDO", "Was ist die Formel für die Liebe? — Zucker guter Geruch und ein charmanter charackter https://t.co/BnJ3XrVnVy", "1515612060"
"RainerWinklerDO", "Was sollen diese Lügen dass du eine Freundin hast ? — Dachte ich versuch es mal aber du bist ia offensichtlich sch… https://t.co/Msetn8dMtP", "1515612240"
"RainerWinklerDO", "Wieso — Weil ichs kann. https://t.co/jBO1PHwnuT", "1515612300"
"RainerWinklerDO", "Rainer, wie soll ich ihr sagen, dass ich auf sie stehe? — ich empfehle sei ehrlich das ist das beste. https://t.co/fzny2snUmL", "1515612360"
"RainerWinklerDO", "Wann wirst du aufhören die armen Leute in deinem Dorf z… — soweit ich weis bin ich nicht der jenige der leute bele… https://t.co/ZvO1lBTHYZ", "1515612540"
"RainerWinklerDO", "Wie viel wiegst du, Koloss? — nur halb so viel wie deine mutter 
also alles im Grünen https://t.co/oGZ71hqy0Y", "1515612600"
"RainerWinklerDO", "Hast du Hobbys? Die du ausübst und auch oft tust? — ausser Youtube nur musik hören https://t.co/aagyFumOVO", "1515612660"
"RainerWinklerDO", "Warum gibst du net a Ruh, Rainer? — um leuten wie dir das feld zu überlassen?
glaubst du doch selbst nicht dan geh… https://t.co/fFVXGtFDZY", "1515612720"
"RainerWinklerDO", "Was hast du deiner Freundin zu Weihnachten geschenkt? — Eine große Portion von das ist Privatsache. https://t.co/ppldUl40sK", "1515612780"
"RainerWinklerDO", "Hast du noch immer so einen großen Kinderwunsch ? — ja warum ? https://t.co/n3b0PnSup9", "1515612900"
"RainerWinklerDO", "Vorstellung und Neuanfang: https://t.co/DVQIkQdIpy über @YouTube", "1515669060"
